tweet_id,timestamp,source,text,expanded_urls,name,ratings,dog_stages,hour,full_week,jpg_url,favorite_count,retweet_count,tweet_length,language,predicted_dog,predicted_precision,is_dog
823322678127919110,2017-01-23 00:13:17+00:00,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",Wyatt,1.1,,0,weekday,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,15840.0,4066.0,107,English,Chihuahua,0.00183635,it´s a dog
822975315408461824,2017-01-22 01:12:59+00:00,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,https://twitter.com/dog_rates/status/822975315408461824/photo/1,Albus,1.2,,1,weekend,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,17434.0,3478.0,119,English,Pembroke,0.233162,it´s a dog
822859134160621569,2017-01-21 17:31:20+00:00,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569/photo/1,Hobbes,1.2,,17,weekend,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,13364.0,2302.0,123,English,malinois,0.332897,it´s a dog
822489057087389700,2017-01-20 17:00:46+00:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",Paisley,1.3,,17,weekday,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,18292.0,6469.0,95,English,Samoyed,0.416769,it´s a dog
822462944365645825,2017-01-20 15:17:01+00:00,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",Gabe,1.4,pupper,15,weekday,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,28248.0,14453.0,137,English,Pomeranian,0.960199,it´s a dog
821886076407029760,2017-01-19 01:04:45+00:00,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,Jimison,1.3,,1,weekday,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,11399.0,2336.0,54,English,golden_retriever,0.26623800000000003,it´s a dog
821765923262631936,2017-01-18 17:07:18+00:00,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,Duchess,1.3,doggo,17,weekday,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,8480.0,1675.0,83,English,golden_retriever,0.980071,it´s a dog
821522889702862852,2017-01-18 01:01:34+00:00,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,Harlso,1.3,,1,weekday,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,8086.0,1781.0,118,English,Doberman,0.7635390000000001,it´s a dog
821407182352777218,2017-01-17 17:21:47+00:00,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,Sundance,1.4,doggo,17,weekday,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,11879.0,4377.0,115,English,Irish_setter,0.5054960000000001,it´s a dog
821149554670182400,2017-01-17 00:18:04+00:00,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,Luca,1.2,,0,weekday,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,8720.0,2012.0,63,English,German_shepherd,0.515933,it´s a dog
821044531881721856,2017-01-16 17:20:45+00:00,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,Flash,1.2,,17,weekday,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,12776.0,2306.0,126,English,Old_English_sheepdog,0.14802,it´s a dog
820749716845686786,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",Sunny,1.3,,21,weekend,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,31835.0,9999.0,109,English,golden_retriever,0.8380120000000001,it´s a dog
819952236453363712,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",Oliver,1.3,puppo,17,weekday,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,5379.0,1185.0,140,English,American_Staffordshire_terrier,0.925505,it´s a dog
819711362133872643,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",Howie,1.1,,1,weekday,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,13498.0,3148.0,55,English,toy_poodle,0.0220094,it´s a dog
819588359383371776,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,Jazzy,1.3,,16,weekday,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,9736.0,2009.0,112,English,Cardigan,0.5479350000000001,it´s a dog
819347104292290561,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",Anna,1.2,,0,weekday,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,7286.0,1223.0,122,English,Rottweiler,0.909106,it´s a dog
819227688460238848,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,Finn,1.2,,17,weekday,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,23285.0,6804.0,104,English,Border_terrier,0.4824520000000001,it´s a dog
819006400881917954,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",Sunny,1.4,doggo,2,weekday,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,45759.0,19173.0,98,English,the closest prediction was: prison,0.907083,it´s not a dog
818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,Wafer,1.3,,1,weekday,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,22637.0,7638.0,71,English,Labrador_retriever,0.384188,it´s a dog
818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",Bear,1.2,,0,weekday,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,9947.0,2602.0,100,English,Chihuahua,0.450722,it´s a dog
818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,Tom,1.1,,19,weekday,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,11021.0,2490.0,128,English,Welsh_springer_spaniel,6.229489999999999e-05,it´s a dog
818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,Florence,1.2,,0,weekday,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,11145.0,2296.0,97,English,miniature_schnauzer,0.367368,it´s a dog
818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",Autumn,1.1,,17,weekend,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,12406.0,2607.0,83,English,golden_retriever,0.621931,it´s a dog
817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,Buddy,1.3,,20,weekend,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,52217.0,27415.0,117,English,cocker_spaniel,0.387608,it´s a dog
817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,Dido,1.3,doggo,16,weekend,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,10865.0,2726.0,141,English,curly-coated_retriever,0.733256,it´s a dog
817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",Eugene,1.2,,1,weekend,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,11901.0,3007.0,144,English,pug,0.971358,it´s a dog
817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,Ken,1.3,,17,weekday,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,34217.0,14909.0,57,English,Samoyed,0.201358,it´s a dog
817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",Strudel,1.1,,17,weekday,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,5659.0,964.0,141,English,Doberman,0.806163,it´s a dog
817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,Tebow,1.3,,0,weekday,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,8871.0,2051.0,104,English,golden_retriever,0.295483,it´s a dog
817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,Chloe,1.1,,17,weekday,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,8699.0,1666.0,108,English,kelpie,0.8644149999999999,it´s a dog
816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,Timber,1.2,,1,weekday,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,10127.0,2069.0,92,English,malamute,0.668164,it´s a dog
816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",Binky,1.2,,17,weekday,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,9911.0,2223.0,100,English,Chihuahua,0.756992,it´s a dog
816450570814898180,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",Moose,1.3,,1,weekday,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,30799.0,8201.0,104,English,the closest prediction was: web_site,0.35285700000000003,it´s not a dog
816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,Dudley,1.1,,17,weekday,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,8701.0,1971.0,87,English,Labrador_retriever,0.91933,it´s a dog
816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",Comet,1.2,,1,weekday,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,9035.0,2176.0,92,English,Pomeranian,0.967345,it´s a dog
815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",Jack,1.1,,18,weekday,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,5007.0,1037.0,140,English,Chihuahua,0.428756,it´s a dog
815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",Akumi,1.1,,1,weekday,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,9969.0,2292.0,95,English,Border_collie,0.5489069999999999,it´s a dog
815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,Titan,1.2,,19,weekend,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,8331.0,1672.0,101,English,German_shepherd,0.8179529999999999,it´s a dog
814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,Cooper,1.1,pupper,0,weekend,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,7750.0,1297.0,94,English,dalmatian,0.999828,it´s a dog
814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",Olivia,1.2,,1,weekday,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,11413.0,2737.0,87,English,golden_retriever,0.650814,it´s a dog
814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,Alf,1.2,,17,weekday,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,8760.0,1894.0,113,English,miniature_poodle,0.626913,it´s a dog
814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,Oshie,1.2,,16,weekday,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,29100.0,8809.0,110,English,golden_retriever,0.490068,it´s a dog
813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,Chubbs,1.1,doggo,0,weekday,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,9411.0,1895.0,94,English,Siberian_husky,0.6993550000000001,it´s a dog
813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",Gary,1.4,,18,weekday,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,36909.0,14194.0,140,English,French_bulldog,0.709146,it´s a dog
813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,Sky,1.2,,17,weekday,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,8419.0,1793.0,67,English,malamute,0.501159,it´s a dog
813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",Atlas,1.3,,3,weekday,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,18894.0,7414.0,69,English,Samoyed,0.905972,it´s a dog
813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,Eleanor,1.2,,0,weekday,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,9408.0,1957.0,76,English,golden_retriever,0.0261931,it´s a dog
813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",Layla,1.2,,23,weekend,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,7872.0,2243.0,113,English,Pembroke,0.07056710000000001,it´s a dog
813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,Toby,1.2,,20,weekend,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,10452.0,2789.0,101,English,Pembroke,0.140682,it´s a dog
813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,Rocky,1.1,doggo,19,weekend,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,10720.0,3679.0,75,English,Great_Dane,0.128056,it´s a dog
813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",Baron,1.1,,18,weekend,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,10024.0,2825.0,113,English,Doberman,0.909951,it´s a dog
813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,Tyr,1.2,,17,weekend,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,8059.0,1988.0,116,English,toy_terrier,0.7764,it´s a dog
813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,Bauer,1.3,,16,weekend,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,21264.0,7489.0,91,English,golden_retriever,0.914804,it´s a dog
812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",Swagger,1.0,,22,weekend,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,7684.0,1940.0,102,English,bull_mastiff,0.989316,it´s a dog
812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,Brandi,1.2,,17,weekend,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,6717.0,1455.0,95,English,Irish_setter,0.326873,it´s a dog
812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,Mary,1.2,,1,weekend,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,8077.0,1964.0,111,English,Great_Dane,0.0782055,it´s a dog
812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",Moe,1.3,,19,weekday,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,13842.0,3728.0,104,English,golden_retriever,0.7848729999999999,it´s a dog
811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,Ted,1.1,,17,weekday,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,7368.0,1427.0,89,English,Staffordshire_bullterrier,0.6105729999999999,it´s a dog
811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,Halo,1.3,,1,weekday,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,7651.0,1629.0,42,English,Pekinese,0.386082,it´s a dog
811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,Augie,1.0,,17,weekday,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,12963.0,3137.0,104,English,beagle,0.39628,it´s a dog
811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,Craig,1.1,pupper,1,weekday,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,21230.0,6489.0,113,English,Pembroke,0.804177,it´s a dog
